epoch,total_loss,pde_loss,ic_loss,bc_loss,data_loss,eta,lambda_f,k,C_f
3.700800000000000000e+04,3.952166140079498291e-01,8.344407979166135192e-05,8.828959835227578878e-05,8.162127342075109482e-04,2.213222905993461609e-03,2.970000803470611572e-01,2.237498313188552856e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.700900000000000000e+04,3.908551931381225586e-01,7.685388845857232809e-05,8.753061410970985889e-05,7.506453548558056355e-04,2.301837317645549774e-03,2.970000803470611572e-01,2.237471789121627808e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.701000000000000000e+04,3.947225511074066162e-01,7.474246376659721136e-05,9.228451381204649806e-05,7.899043848738074303e-04,2.317611826583743095e-03,2.970000803470611572e-01,2.237400114536285400e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.701100000000000000e+04,3.895099759101867676e-01,7.479142368538305163e-05,7.996813656063750386e-05,8.157506817951798439e-04,2.251466736197471619e-03,2.970000803470611572e-01,2.237378656864166260e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.701200000000000000e+04,4.004825353622436523e-01,7.706433825660496950e-05,1.257783878827467561e-04,8.568010525777935982e-04,2.251602476462721825e-03,2.970000803470611572e-01,2.237418591976165771e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.701300000000000000e+04,3.908182084560394287e-01,7.658580580027773976e-05,9.679356298875063658e-05,7.919021882116794586e-04,2.253628335893154144e-03,2.970000803470611572e-01,2.237505316734313965e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.701400000000000000e+04,3.990553617477416992e-01,7.896898750914260745e-05,8.364127279492095113e-05,8.355000754818320274e-04,2.281722612679004669e-03,2.970000803470611572e-01,2.237547636032104492e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.701500000000000000e+04,3.981809318065643311e-01,8.180344593711197376e-05,8.904565765988081694e-05,8.140036952681839466e-04,2.260725479573011398e-03,2.970000803470611572e-01,2.237621545791625977e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.701600000000000000e+04,3.894997239112854004e-01,8.052702469285577536e-05,9.461899753659963608e-05,7.984880357980728149e-04,2.196619985625147820e-03,2.970000803470611572e-01,2.237727642059326172e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.701700000000000000e+04,3.878926038742065430e-01,8.066932059591636062e-05,9.694356413092464209e-05,7.913146400824189186e-04,2.183974720537662506e-03,2.970000803470611572e-01,2.237817347049713135e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.701800000000000000e+04,3.951501846313476562e-01,8.073858771240338683e-05,7.649117469554767013e-05,8.488364983350038528e-04,2.218788256868720055e-03,2.970000803470611572e-01,2.237891405820846558e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.701900000000000000e+04,4.026906788349151611e-01,7.553712202934548259e-05,8.834290929371491075e-05,9.126760996878147125e-04,2.270516473799943924e-03,2.970000803470611572e-01,2.237931489944458008e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.702000000000000000e+04,3.924328088760375977e-01,7.361429015873000026e-05,8.383127715205773711e-05,7.928513223305344582e-04,2.311502816155552864e-03,2.970000803470611572e-01,2.237898707389831543e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.702100000000000000e+04,3.948518037796020508e-01,7.802976324455812573e-05,9.744509588927030563e-05,7.736783591099083424e-04,2.297096652910113335e-03,2.970000803470611572e-01,2.237771451473236084e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.702200000000000000e+04,3.991690278053283691e-01,7.802102481946349144e-05,8.943697321228682995e-05,8.437392534688115120e-04,2.278303727507591248e-03,2.970000803470611572e-01,2.237708866596221924e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.702300000000000000e+04,3.995756804943084717e-01,8.114457159535959363e-05,8.304311631945893168e-05,8.523905416950583458e-04,2.248877426609396935e-03,2.970000803470611572e-01,2.237710058689117432e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.702400000000000000e+04,3.895089626312255859e-01,7.808312511770054698e-05,8.960298146121203899e-05,7.795153651386499405e-04,2.245140261948108673e-03,2.970000803470611572e-01,2.237649559974670410e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.702500000000000000e+04,3.935292661190032959e-01,7.983513205545023084e-05,1.120026281569153070e-04,7.941400399431586266e-04,2.230798592790961266e-03,2.970000803470611572e-01,2.237493842840194702e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.702600000000000000e+04,3.967198133468627930e-01,7.845769141567870975e-05,9.363960998598486185e-05,8.697136072441935539e-04,2.219267887994647026e-03,2.970000803470611572e-01,2.237347364425659180e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.702700000000000000e+04,3.926974833011627197e-01,8.229987724917009473e-05,9.513787517789751291e-05,7.888383697718381882e-04,2.219999674707651138e-03,2.970000803470611572e-01,2.237297296524047852e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.702800000000000000e+04,3.923884928226470947e-01,7.785527850501239300e-05,8.631363016320392489e-05,8.305568480864167213e-04,2.228461671620607376e-03,2.970000803470611572e-01,2.237312048673629761e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.702900000000000000e+04,3.921982049942016602e-01,7.878432370489463210e-05,8.720075129531323910e-05,7.891894201748073101e-04,2.257748739793896675e-03,2.970000803470611572e-01,2.237354516983032227e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.703000000000000000e+04,3.959363698959350586e-01,8.043443085625767708e-05,9.585730003891512752e-05,8.289746474474668503e-04,2.230187179520726204e-03,2.970000803470611572e-01,2.237420082092285156e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.703100000000000000e+04,3.874403536319732666e-01,8.001797687029466033e-05,8.497765520587563515e-05,7.489207200706005096e-04,2.240325324237346649e-03,2.970000803470611572e-01,2.237426787614822388e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.703200000000000000e+04,3.897051811218261719e-01,7.555016054539009929e-05,1.000121555989608169e-04,7.833085837773978710e-04,2.258229535073041916e-03,2.970000803470611572e-01,2.237403839826583862e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.703300000000000000e+04,4.009461104869842529e-01,7.815210119588300586e-05,1.001739365165121853e-04,8.582019945606589317e-04,2.269564196467399597e-03,2.970000803470611572e-01,2.237340211868286133e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.703400000000000000e+04,3.870680332183837891e-01,7.667981117265298963e-05,8.173834794433787465e-05,7.667319150641560555e-04,2.255412051454186440e-03,2.970000803470611572e-01,2.237250804901123047e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.703500000000000000e+04,3.968252539634704590e-01,8.235147834056988358e-05,9.926391066983342171e-05,8.423244580626487732e-04,2.203149255365133286e-03,2.970000803470611572e-01,2.237122952938079834e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.703600000000000000e+04,3.868228197097778320e-01,8.247998630395159125e-05,8.117745164781808853e-05,7.412050617858767509e-04,2.221045782789587975e-03,2.970000803470611572e-01,2.237029224634170532e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.703700000000000000e+04,3.882924318313598633e-01,8.185724436771124601e-05,7.433597056660801172e-05,7.591546163894236088e-04,2.230861224234104156e-03,2.970000803470611572e-01,2.236901074647903442e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.703800000000000000e+04,3.983287811279296875e-01,7.927950355224311352e-05,1.052580773830413818e-04,8.601392619311809540e-04,2.225095406174659729e-03,2.970000803470611572e-01,2.236770093441009521e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.703900000000000000e+04,4.042294919490814209e-01,7.523828389821574092e-05,1.113430334953591228e-04,9.244488319382071495e-04,2.254120074212551117e-03,2.970000803470611572e-01,2.236685752868652344e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.704000000000000000e+04,3.983150124549865723e-01,7.919377821963280439e-05,1.317143614869564772e-04,7.918210467323660851e-04,2.267677104100584984e-03,2.970000803470611572e-01,2.236602753400802612e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.704100000000000000e+04,3.920679092407226562e-01,8.055762009462341666e-05,8.159635035553947091e-05,7.514950120821595192e-04,2.282011322677135468e-03,2.970000803470611572e-01,2.236499786376953125e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.704200000000000000e+04,3.937608003616333008e-01,7.873572030803188682e-05,9.828825568547472358e-05,8.001365931704640388e-04,2.251825761049985886e-03,2.970000803470611572e-01,2.236461341381072998e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.704300000000000000e+04,4.004781842231750488e-01,8.120002166833728552e-05,1.119293956435285509e-04,8.395281038247048855e-04,2.241324400529265404e-03,2.970000803470611572e-01,2.236484587192535400e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.704400000000000000e+04,4.034556150436401367e-01,7.723361341049894691e-05,1.112309109885245562e-04,9.111816762015223503e-04,2.239807741716504097e-03,2.970000803470611572e-01,2.236529439687728882e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.704500000000000000e+04,3.984124064445495605e-01,7.619932148372754455e-05,9.075970592675730586e-05,8.313726866617798805e-04,2.299998421221971512e-03,2.970000803470611572e-01,2.236511111259460449e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.704600000000000000e+04,3.918207883834838867e-01,7.633517088834196329e-05,7.078638009261339903e-05,7.546178530901670456e-04,2.329451963305473328e-03,2.970000803470611572e-01,2.236430495977401733e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.704700000000000000e+04,3.946534395217895508e-01,7.560168887721374631e-05,8.886630530469119549e-05,8.173670503310859203e-04,2.284284448251128197e-03,2.970000803470611572e-01,2.236316055059432983e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.704800000000000000e+04,3.925681114196777344e-01,7.687626930419355631e-05,8.917408558772876859e-05,8.371806470677256584e-04,2.230563666671514511e-03,2.970000803470611572e-01,2.236271500587463379e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.704900000000000000e+04,4.024989306926727295e-01,7.889634434832260013e-05,1.234724622918292880e-04,9.073561523109674454e-04,2.205197233706712723e-03,2.970000803470611572e-01,2.236246019601821899e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.705000000000000000e+04,3.931961357593536377e-01,8.132436050800606608e-05,1.096491541829891503e-04,7.607134757563471794e-04,2.248355187475681305e-03,2.970000803470611572e-01,2.236230969429016113e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.705100000000000000e+04,3.961938023567199707e-01,8.195213013095781207e-05,9.067614155355840921e-05,7.682632422074675560e-04,2.283477224409580231e-03,2.970000803470611572e-01,2.236178815364837646e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.705200000000000000e+04,3.936635851860046387e-01,8.384708053199574351e-05,8.471687760902568698e-05,8.134345989674329758e-04,2.200013492256402969e-03,2.970000803470611572e-01,2.236035168170928955e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.705300000000000000e+04,4.039084315299987793e-01,8.236356370616704226e-05,1.276726106880232692e-04,9.232522570528090000e-04,2.164523815736174583e-03,2.970000803470611572e-01,2.235858440399169922e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.705400000000000000e+04,4.055989980697631836e-01,7.623712735949084163e-05,1.224834704771637917e-04,9.229689021594822407e-04,2.248166361823678017e-03,2.970000803470611572e-01,2.235746085643768311e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.705500000000000000e+04,4.102702736854553223e-01,7.856461161281913519e-05,1.188742244266904891e-04,9.009742061607539654e-04,2.297208178788423538e-03,2.970000803470611572e-01,2.235640883445739746e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.705600000000000000e+04,4.059265255928039551e-01,7.546128472313284874e-05,8.117765537463128567e-05,8.663645130582153797e-04,2.357110148295760155e-03,2.970000803470611572e-01,2.235604375600814819e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.705700000000000000e+04,4.014024138450622559e-01,7.693769293837249279e-05,9.091186802834272385e-05,8.597043342888355255e-04,2.294030971825122833e-03,2.970000803470611572e-01,2.235750257968902588e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.705800000000000000e+04,3.925492465496063232e-01,7.734573591733351350e-05,8.581780275562778115e-05,8.373466553166508675e-04,2.228870755061507225e-03,2.970000803470611572e-01,2.235890626907348633e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.705900000000000000e+04,3.906920552253723145e-01,7.613507477799430490e-05,9.817277896218001842e-05,8.016047067940235138e-04,2.245792420580983162e-03,2.970000803470611572e-01,2.235957086086273193e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.706000000000000000e+04,3.913542032241821289e-01,7.892055873526260257e-05,8.732271817279979587e-05,7.714802632108330727e-04,2.265533432364463806e-03,2.970000803470611572e-01,2.235918343067169189e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.706100000000000000e+04,3.925199508666992188e-01,8.095555676845833659e-05,8.770422573434188962e-05,8.051361655816435814e-04,2.222803654149174690e-03,2.970000803470611572e-01,2.235845327377319336e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.706200000000000000e+04,3.971882164478302002e-01,7.904769881861284375e-05,1.022735232254490256e-04,8.627903880551457405e-04,2.216341206803917885e-03,2.970000803470611572e-01,2.235800027847290039e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.706300000000000000e+04,4.021130502223968506e-01,7.977896166266873479e-05,1.206852248287759721e-04,8.494759676977992058e-04,2.253179671242833138e-03,2.970000803470611572e-01,2.235849648714065552e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.706400000000000000e+04,3.989218473434448242e-01,7.716556865489110351e-05,1.001241835183463991e-04,8.582213195040822029e-04,2.259217202663421631e-03,2.970000803470611572e-01,2.235948890447616577e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.706500000000000000e+04,3.907307982444763184e-01,7.699157868046313524e-05,9.280259837396442890e-05,8.203148609027266502e-04,2.224274910986423492e-03,2.970000803470611572e-01,2.236006855964660645e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.706600000000000000e+04,4.011492133140563965e-01,8.277378219645470381e-05,1.058712878148071468e-04,8.559253765270113945e-04,2.221957780420780182e-03,2.970000803470611572e-01,2.235916852951049805e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.706700000000000000e+04,4.105753302574157715e-01,7.969911530381068587e-05,1.166905349236913025e-04,9.463125606998801231e-04,2.245759125798940659e-03,2.970000803470611572e-01,2.235790044069290161e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.706800000000000000e+04,4.255227446556091309e-01,8.238264126703143120e-05,1.365336356684565544e-04,9.745804127305746078e-04,2.320286817848682404e-03,2.970000803470611572e-01,2.235704064369201660e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.706900000000000000e+04,4.237126111984252930e-01,7.583988917758688331e-05,1.192704730783589184e-04,1.031824736855924129e-03,2.327632158994674683e-03,2.970000803470611572e-01,2.235706448554992676e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.707000000000000000e+04,4.107849895954132080e-01,8.102846913971006870e-05,9.119301830651238561e-05,8.851905004121363163e-04,2.321181586012244225e-03,2.970000803470611572e-01,2.235776335000991821e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.707100000000000000e+04,3.998611569404602051e-01,7.878117321524769068e-05,9.776408842299133539e-05,9.058638243004679680e-04,2.207171870395541191e-03,2.970000803470611572e-01,2.235875725746154785e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.707200000000000000e+04,3.924677371978759766e-01,7.899769116193056107e-05,8.993641677079722285e-05,8.418350480496883392e-04,2.202928764745593071e-03,2.970000803470611572e-01,2.235939353704452515e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.707300000000000000e+04,3.997748494148254395e-01,7.977594941621646285e-05,1.096431296900846064e-04,8.188029751181602478e-04,2.271543024107813835e-03,2.970000803470611572e-01,2.235899418592453003e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.707400000000000000e+04,4.079275131225585938e-01,8.037163934204727411e-05,9.708624565973877907e-05,8.619747241027653217e-04,2.316497964784502983e-03,2.970000803470611572e-01,2.235773950815200806e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.707500000000000000e+04,4.084301888942718506e-01,8.287874516099691391e-05,1.203945575980469584e-04,8.827017154544591904e-04,2.252418082207441330e-03,2.970000803470611572e-01,2.235672622919082642e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.707600000000000000e+04,4.163488745689392090e-01,7.994609768502414227e-05,1.233406655956059694e-04,1.025182893499732018e-03,2.215504180639982224e-03,2.970000803470611572e-01,2.235595881938934326e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.707700000000000000e+04,4.152387380599975586e-01,8.208178041968494654e-05,1.039106355165131390e-04,9.392871288582682610e-04,2.288372023031115532e-03,2.970000803470611572e-01,2.235546708106994629e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.707800000000000000e+04,4.041034579277038574e-01,7.805998757248744369e-05,1.010973428492434323e-04,8.022183901630342007e-04,2.357118995860219002e-03,2.970000803470611572e-01,2.235452681779861450e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.707900000000000000e+04,4.037548005580902100e-01,7.859461038606241345e-05,1.152303084381856024e-04,8.612283272668719292e-04,2.275143284350633621e-03,2.970000803470611572e-01,2.235323935747146606e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.708000000000000000e+04,3.955426216125488281e-01,8.164395694620907307e-05,9.779970423551276326e-05,8.470098255202174187e-04,2.194177126511931419e-03,2.970000803470611572e-01,2.235268354415893555e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.708100000000000000e+04,3.963831663131713867e-01,7.998782530194148421e-05,1.084600007743574679e-04,8.658072911202907562e-04,2.189686056226491928e-03,2.970000803470611572e-01,2.235286831855773926e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.708200000000000000e+04,4.016940891742706299e-01,7.774822006467729807e-05,1.139389132731594145e-04,8.622678578831255436e-04,2.263251924887299538e-03,2.970000803470611572e-01,2.235348224639892578e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.708300000000000000e+04,4.081350862979888916e-01,7.774814730510115623e-05,9.477096318732947111e-05,8.721161866560578346e-04,2.336982171982526779e-03,2.970000803470611572e-01,2.235371768474578857e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.708400000000000000e+04,3.958646953105926514e-01,8.198439172701910138e-05,7.405559881590306759e-05,7.608955493196845055e-04,2.303851768374443054e-03,2.970000803470611572e-01,2.235382944345474243e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.708500000000000000e+04,3.900406062602996826e-01,7.777865539537742734e-05,8.530282502761110663e-05,8.112952928058803082e-04,2.226021373644471169e-03,2.970000803470611572e-01,2.235386967658996582e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.708600000000000000e+04,4.037464261054992676e-01,7.314299728022888303e-05,9.397641406394541264e-05,9.951243409886956215e-04,2.216933527961373329e-03,2.970000803470611572e-01,2.235296368598937988e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.708700000000000000e+04,3.979762792587280273e-01,7.444553921231999993e-05,9.716107160784304142e-05,8.239558665081858635e-04,2.314190613105893135e-03,2.970000803470611572e-01,2.235234081745147705e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.708800000000000000e+04,4.034634232521057129e-01,7.867928798077628016e-05,8.945340960053727031e-05,8.347506518475711346e-04,2.323637483641505241e-03,2.970000803470611572e-01,2.235234677791595459e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.708900000000000000e+04,3.950583934783935547e-01,8.135356620186939836e-05,1.098191132768988609e-04,8.201242890208959579e-04,2.207105048000812531e-03,2.970000803470611572e-01,2.235298156738281250e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.709000000000000000e+04,3.902975320816040039e-01,8.483496640110388398e-05,9.090777894016355276e-05,7.907266262918710709e-04,2.172991400584578514e-03,2.970000803470611572e-01,2.235413491725921631e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.709100000000000000e+04,3.877565264701843262e-01,8.141973376041278243e-05,1.007390892482362688e-04,7.440999033860862255e-04,2.218528883531689644e-03,2.970000803470611572e-01,2.235590219497680664e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.709200000000000000e+04,3.966297209262847900e-01,7.764250767650082707e-05,1.091131198336370289e-04,8.367729606106877327e-04,2.243986120447516441e-03,2.970000803470611572e-01,2.235672175884246826e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.709300000000000000e+04,3.933404684066772461e-01,7.641999400220811367e-05,9.961142495740205050e-05,7.968702120706439018e-04,2.272723009809851646e-03,2.970000803470611572e-01,2.235690355300903320e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.709400000000000000e+04,3.934113979339599609e-01,7.855955482227727771e-05,1.161018517450429499e-04,7.685661548748612404e-04,2.263850532472133636e-03,2.970000803470611572e-01,2.235695868730545044e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.709500000000000000e+04,4.036193490028381348e-01,7.802979234838858247e-05,9.409747872268781066e-05,9.588636457920074463e-04,2.202934585511684418e-03,2.970000803470611572e-01,2.235712409019470215e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.709600000000000000e+04,3.914863467216491699e-01,7.865711086196824908e-05,7.935043686302378774e-05,8.480839896947145462e-04,2.200857969000935555e-03,2.970000803470611572e-01,2.235724925994873047e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.709700000000000000e+04,3.943574428558349609e-01,7.558669312857091427e-05,8.009925659280270338e-05,8.366099791601300240e-04,2.270998200401663780e-03,2.970000803470611572e-01,2.235755324363708496e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.709800000000000000e+04,3.917703032493591309e-01,7.877370080677792430e-05,1.196185039589181542e-04,7.333654211834073067e-04,2.276981947943568230e-03,2.970000803470611572e-01,2.235781252384185791e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.709900000000000000e+04,3.884889781475067139e-01,7.670476043131202459e-05,8.462116238661110401e-05,7.732049562036991119e-04,2.260016044601798058e-03,2.970000803470611572e-01,2.235791087150573730e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.710000000000000000e+04,4.004497230052947998e-01,8.348867413587868214e-05,9.211010910803452134e-05,8.595710969530045986e-04,2.217929344624280930e-03,2.970000803470611572e-01,2.235873341560363770e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.710100000000000000e+04,3.953780531883239746e-01,7.911842112662270665e-05,9.964603668777272105e-05,8.513415232300758362e-04,2.211608691141009331e-03,2.970000803470611572e-01,2.235903292894363403e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.710200000000000000e+04,3.855472803115844727e-01,7.505536632379516959e-05,8.687593071954324841e-05,7.270934875123202801e-04,2.290949458256363869e-03,2.970000803470611572e-01,2.235874086618423462e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.710300000000000000e+04,3.999432921409606934e-01,7.640814146725460887e-05,7.699231355218216777e-05,8.592484518885612488e-04,2.299110637977719307e-03,2.970000803470611572e-01,2.235845923423767090e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.710400000000000000e+04,4.000813066959381104e-01,7.471958087990060449e-05,9.235754987457767129e-05,8.494369685649871826e-04,2.311822725459933281e-03,2.970000803470611572e-01,2.235868424177169800e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.710500000000000000e+04,4.197651743888854980e-01,8.086431625997647643e-05,1.347807119600474834e-04,9.581344202160835266e-04,2.296093385666608810e-03,2.970000803470611572e-01,2.235951572656631470e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.710600000000000000e+04,4.164209961891174316e-01,7.905517850304022431e-05,1.179272730951197445e-04,9.697164641693234444e-04,2.286014612764120102e-03,2.970000803470611572e-01,2.236086130142211914e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.710700000000000000e+04,4.030618667602539062e-01,7.814750279067084193e-05,1.074474421329796314e-04,8.889649761840701103e-04,2.252731239423155785e-03,2.970000803470611572e-01,2.236209511756896973e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.710800000000000000e+04,3.971967995166778564e-01,8.402523963013663888e-05,9.052014502231031656e-05,8.365595713257789612e-04,2.204635879024863243e-03,2.970000803470611572e-01,2.236243337392807007e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.710900000000000000e+04,3.917810916900634766e-01,8.503371645929291844e-05,9.608364052837714553e-05,7.941108196973800659e-04,2.177279442548751831e-03,2.970000803470611572e-01,2.236281931400299072e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.711000000000000000e+04,3.923421502113342285e-01,8.163721940945833921e-05,7.914010348031297326e-05,8.291196427308022976e-04,2.198789501562714577e-03,2.970000803470611572e-01,2.236278355121612549e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.711100000000000000e+04,3.935078680515289307e-01,7.714650564594194293e-05,8.597762644058093429e-05,7.851995760574936867e-04,2.292436314746737480e-03,2.970000803470611572e-01,2.236308157444000244e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.711200000000000000e+04,3.991636335849761963e-01,7.354706758633255959e-05,1.081556329154409468e-04,8.765406673774123192e-04,2.271469449624419212e-03,2.970000803470611572e-01,2.236330211162567139e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.711300000000000000e+04,3.840241432189941406e-01,7.420955807901918888e-05,8.094915392575785518e-05,7.310906657949090004e-04,2.286106115207076073e-03,2.970000803470611572e-01,2.236339151859283447e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.711400000000000000e+04,3.928047418594360352e-01,7.521164661739021540e-05,9.904775652103126049e-05,8.155760588124394417e-04,2.261307323351502419e-03,2.970000803470611572e-01,2.236379384994506836e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.711500000000000000e+04,3.997338414192199707e-01,7.821698818588629365e-05,1.136160644819028676e-04,8.960588602349162102e-04,2.205493859946727753e-03,2.970000803470611572e-01,2.236366271972656250e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.711600000000000000e+04,3.969388604164123535e-01,7.957272464409470558e-05,8.507046004524454474e-05,8.149245986714959145e-04,2.273666439577937126e-03,2.970000803470611572e-01,2.236223369836807251e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.711700000000000000e+04,4.041294157505035400e-01,7.992621976882219315e-05,9.943261102307587862e-05,8.251816034317016602e-04,2.317417645826935768e-03,2.970000803470611572e-01,2.236074507236480713e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.711800000000000000e+04,3.991549611091613770e-01,7.949052087496966124e-05,9.041936573339626193e-05,8.850053418427705765e-04,2.221219707280397415e-03,2.970000803470611572e-01,2.235858738422393799e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.711900000000000000e+04,3.949522972106933594e-01,8.045932190725579858e-05,1.173017953988164663e-04,8.513716747984290123e-04,2.176256384700536728e-03,2.970000803470611572e-01,2.235695272684097290e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.712000000000000000e+04,3.957388699054718018e-01,7.658420508960261941e-05,1.120649540098384023e-04,8.220069576054811478e-04,2.257474698126316071e-03,2.970000803470611572e-01,2.235635221004486084e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.712100000000000000e+04,3.896982073783874512e-01,7.846633525332435966e-05,9.199813212035223842e-05,7.290424546226859093e-04,2.291278215125203133e-03,2.970000803470611572e-01,2.235521376132965088e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.712200000000000000e+04,4.042472243309020996e-01,7.783948967698961496e-05,8.120020356727764010e-05,9.247664711438119411e-04,2.258110791444778442e-03,2.970000803470611572e-01,2.235352993011474609e-01,9.900002181529998779e-02,1.980000615119934082e+00
3.712300000000000000e+04,3.865988254547119141e-01,8.003693801583722234e-05,7.542038656538352370e-05,7.359597948379814625e-04,2.254238817840814590e-03,2.970000803470611572e-01,2.235162407159805298e-01,9.900002181529998779e-02,1.980000615119934082e+00
